kristal_subscription_id,skey,fund_id,fkey
67062.0,0|17806|1270394,,
65794.0,0|17806|1272135,,
35386.0,0|17806|1274879,,
38968.0,0|17806|1277083,,
2071469.0,0|17806|1278475,,
40871.0,0|17806|1278743,,
2068966.0,0|17806|1286657,,
2068967.0,0|17806|1290714,,
22952.0,0|17808|1269015,,
38463.0,0|17814|1244852,,
32256.0,0|17814|1247440,,
38461.0,0|17814|1269015,,
22951.0,0|17815|1269015,,
36003.0,0|17817|1229622,,
36001.0,0|17817|1244852,,
20731.0,0|17817|1247440,,
20723.0,0|17825|1247440,,
36393.0,0|17825|1269908,,
32081.0,0|17825|1273278,,
2069888.0,0|17825|1291020,,
19601.0,0|17833|1263198,,
21632.0,0|17833|1268723,,
43159.0,0|17843|1244852,,
46822.0,0|17843|1247440,,
23447.0,0|17843|1266183,,
23448.0,0|17843|1266184,,
31470.0,0|17843|1266203,,
31723.0,0|17843|1273054,,
31724.0,0|17843|1273055,,
35048.0,0|17843|1273112,,
35237.0,0|17843|1273116,,
43091.0,0|17843|1277140,,
47876.0,0|17843|1281971,,
21482.0,0|17846|1269662,,
2072052.0,0|17846|1270394,,
2071309.0,0|17846|1274546,,
36053.0,0|17846|1275099,,
2072621.0,0|17846|1275496,,
2068870.0,0|17846|1278475,,
2068687.0,0|17846|1280816,,
50260.0,0|17846|1280968,,
58104.0,0|17846|1285106,,
66561.0,0|17846|1288912,,
2068222.0,0|17846|1289786,,
2068552.0,0|17846|1290204,,
2068662.0,0|17846|1290426,,
2069817.0,0|17846|1293493,,
2072192.0,0|17846|1294343,,
2072670.0,0|17846|1294693,,
31222.0,0|17850|1244852,,
30994.0,0|17850|1247440,,
31475.0,0|17850|1266203,,
38187.0,0|17850|1276547,,
39733.0,0|17850|1277488,,
49858.0,0|17850|1282500,,
25818.0,0|17868|1223971,,
21947.0,0|17868|1229622,,
21712.0,0|17868|1247440,,
35032.0,0|17868|1269015,,
47807.0,0|17871|1272135,,
49857.0,0|17871|1282500,,
20539.0,0|17873|1269094,,
20794.0,0|17874|1247440,,
20878.0,0|17874|1269015,,
34597.0,0|17875|1247440,,
35104.0,0|17875|1274686,,
25817.0,0|17878|1223971,,
19737.0,0|17878|1247440,,
20455.0,0|17878|1263198,,
20734.0,0|17888|1247440,,
2069487.0,0|17888|1290501,,
24747.0,0|17891|1263198,,
47879.0,0|17891|1281972,,
20729.0,0|17899|1247440,,
35477.0,0|17899|1274890,,
22177.0,0|17900|1269874,,
33467.0,0|17900|1272135,,
34974.0,0|17900|1274396,,
21946.0,0|17924|1225457,,
34745.0,0|17924|1244852,,
28235.0,0|17924|1247440,,
27610.0,0|17924|1263198,,
21838.0,0|17924|1269015,,
2069302.0,0|17924|1289638,,
2069881.0,0|17924|1290685,,
21302.0,0|17944|1247440,,
36022.0,0|17944|1275250,,
21762.0,0|17945|1224590,,
21704.0,0|17945|1247440,,
22997.0,0|17945|1263794,,
22993.0,0|18068|1263794,,
2072008.0,0|18068|1294235,,
41462.0,0|18094|1247440,,
30549.0,0|18094|1268750,,
43391.0,0|18094|1280657,,
2069134.0,0|18094|1290918,,
34329.0,0|18110|1244852,,
34158.0,0|18110|1271154,,
22178.0,0|18111|1224590,,
23001.0,0|18111|1263794,,
49224.0,0|18111|1272135,,
38170.0,0|18111|1276546,,
49906.0,0|18111|1282500,,
2069184.0,0|18111|1288736,,
2068136.0,0|18111|1289697,,
20871.0,0|18133|1263198,,
31217.0,0|18133|1267189,,
35182.0,0|18135|1224590,,
20728.0,0|18135|1247440,,
43814.0,0|18135|1263198,,
2069387.0,0|18135|1275496,,
66874.0,0|18135|1283688,,
67310.0,0|18135|1289058,,
2068901.0,0|18135|1290574,,
30294.0,0|18143|1263794,,
30551.0,0|18143|1268750,,
41461.0,0|18143|1273420,,
43150.0,0|18143|1280458,,
21758.0,0|18144|1224590,,
26736.0,0|18144|1244852,,
26443.0,0|18144|1247440,,
22992.0,0|18144|1263794,,
34793.0,0|18144|1269908,,
42235.0,0|18144|1279573,,
32114.0,0|18145|1273062,,
49795.0,0|18236|1247440,,
21064.0,0|18236|1266164,,
21770.0,0|18236|1266173,,
2071154.0,0|18236|1275496,,
49955.0,0|18236|1282697,,
2071153.0,0|18236|1289466,,
21639.0,0|18259|1225457,,
33164.0,0|18259|1244852,,
29203.0,0|18259|1247440,,
42720.0,0|18259|1278330,,
21200.0,0|18262|1247440,,
31004.0,0|18262|1271155,,
38964.0,0|18262|1277083,,
21710.0,0|18334|1247440,,
32257.0,0|18355|1269874,,
22778.0,0|18365|1247440,,
2068223.0,0|18365|1289282,,
2068444.0,0|18365|1289431,,
2068933.0,0|18365|1290669,,
2068922.0,0|18365|1290671,,
2068913.0,0|18365|1290714,,
2069281.0,0|18365|1290931,,
24444.0,0|18369|1224590,,
23298.0,0|18369|1247440,,
26655.0,0|18369|1263794,,
21716.0,0|18383|1247440,,
32801.0,0|18384|1211600,,
38122.0,0|18384|1244852,,
21708.0,0|18384|1247440,,
21825.0,0|18384|1263198,,
22996.0,0|18384|1263794,,
27142.0,0|18384|1271154,,
32818.0,0|18384|1273083,,
2068705.0,0|18384|1274546,,
36842.0,0|18384|1275237,,
38392.0,0|18384|1276564,,
46174.0,0|18384|1280982,,
67289.0,0|18384|1284809,,
2071225.0,0|18384|1289466,,
2069921.0,0|18384|1291020,,
2071334.0,0|18384|1293850,,
22090.0,0|18459|1269874,,
24450.0,0|18503|1224590,,
26669.0,0|18503|1263794,,
23802.0,0|18503|1269908,,
31962.0,0|18518|1269874,,
38796.0,0|18518|1276934,,
31961.0,0|18521|1269874,,
2069446.0,0|18521|1275496,,
2073080.0,0|18521|1294693,,
22440.0,0|18528|1222628,,
24441.0,0|18528|1224590,,
26444.0,0|18528|1247440,,
26634.0,0|18528|1263794,,
27944.0,0|18528|1271155,,
33899.0,0|18528|1273278,,
2071891.0,0|18528|1291020,,
24904.0,0|18566,,
24440.0,0|18566|1224590,,
26630.0,0|18566|1263794,,
24950.0,0|18566|1269750,,
28349.0,0|18566|1271824,,
65793.0,0|18566|1272135,,
35397.0,0|18566|1274879,,
66447.0,0|18566|1288639,,
27612.0,0|18621|1222628,,
34331.0,0|18621|1244852,,
22780.0,0|18621|1247440,,
28727.0,0|18621|1269750,,
46481.0,0|18621|1270394,,
28720.0,0|18621|1271154,,
33619.0,0|18621|1272135,,
38544.0,0|18621|1273278,,
34909.0,0|18621|1274396,,
22958.0,0|18645|1263198,,
2071977.0,0|18852|1277694,,
35031.0,0|18881|1244852,,
23934.0,0|18881|1247440,,
39012.0,0|18881|1263198,,
26665.0,0|18881|1263794,,
24905.0,0|18881|1266192,,
27921.0,0|18881|1266199,,
31471.0,0|18881|1266203,,
35111.0,0|18881|1269908,,
27613.0,0|18881|1271154,,
2071241.0,0|18881|1275496,,
49158.0,0|18881|1278330,,
2072969.0,0|18881|1294343,,
2072963.0,0|18881|1294626,,
2073305.0,0|18881|1295553,,
59406.0,0|18933|1247440,,
38961.0,0|18933|1277083,,
26661.0,0|18936|1263794,,
2072283.0,0|18936|1294343,,
36979.0,0|19028|1244852,,
31714.0,0|19028|1247440,,
27144.0,0|19028|1271155,,
36993.0,0|19028|1274546,,
25437.0,0|19030|1269874,,
65611.0,0|19030|1272135,,
38167.0,0|19030|1276546,,
24970.0,0|19032|1269874,,
39445.0,0|19038|1224590,,
24969.0,0|19038|1269874,,
2069240.0,0|19038|1275496,,
38786.0,0|19038|1276932,,
38779.0,0|19038|1276936,,
24451.0,0|19079|1224590,,
26676.0,0|19079|1263794,,
65595.0,0|19079|1272135,,
2069241.0,0|19079|1275496,,
36676.0,0|19079|1275818,,
24597.0,0|19083|1224590,,
26673.0,0|19083|1263794,,
40861.0,0|19083|1268749,,
24967.0,0|19083|1269750,,
28263.0,0|19083|1270393,,
32444.0,0|19083|1273414,,
26674.0,0|19101|1263794,,
24966.0,0|19101|1269750,,
25955.0,0|19101|1269908,,
59066.0,0|19101|1270393,,
38216.0,0|19101|1270394,,
36757.0,0|19101|1271378,,
2069321.0,0|19101|1275496,,
38184.0,0|19101|1276546,,
38191.0,0|19101|1276547,,
49191.0,0|19101|1280948,,
48960.0,0|19101|1280968,,
58105.0,0|19101|1285106,,
65151.0,0|19101|1287319,,
65993.0,0|19101|1288506,,
2069829.0,0|19101|1289170,,
2068987.0,0|19101|1289716,,
2069317.0,0|19101|1290826,,
2069948.0,0|19101|1290931,,
2071436.0,0|19101|1293915,,
2076888.0,0|19101|1294343,,
2073397.0,0|19101|1294693,,
26625.0,0|19102|1263794,,
40020.0,0|19102|1271154,,
40693.0,0|19102|1278459,,
59619.0,0|19102|1280948,,
65995.0,0|19102|1288506,,
43090.0,0|19114|1224590,,
24430.0,0|19114|1264586,,
43088.0,0|19114|1269874,,
43089.0,0|19114|1272135,,
2069243.0,0|19114|1275496,,
50547.0,0|19114|1278267,,
43189.0,0|19114|1280478,,
44970.0,0|19114|1280882,,
65009.0,0|19114|1287815,,
2067953.0,0|19114|1289508,,
2068011.0,0|19114|1289607,,
2068149.0,0|19114|1289702,,
25823.0,0|19133|1244852,,
25432.0,0|19133|1247440,,
29204.0,0|19133|1271155,,
2071919.0,0|19133|1291020,,
26558.0,0|19291|1266194,,
30884.0,0|19291|1266202,,
27260.0,0|19291|1271155,,
35341.0,0|19291|1273118,,
30523.0,0|19299|1211600,,
65998.0,0|19299|1268749,,
25309.0,0|19299|1269750,,
26731.0,0|19315|1211600,,
28495.0,0|19315|1229622,,
26732.0,0|19315|1244852,,
25436.0,0|19315|1247440,,
30292.0,0|19315|1263794,,
25594.0,0|19315|1266193,,
27924.0,0|19315|1266199,,
31473.0,0|19315|1266203,,
26737.0,0|19315|1269015,,
27133.0,0|19315|1271154,,
39425.0,0|19315|1277357,,
39740.0,0|19315|1277488,,
65561.0,0|19315|1281510,,
2068443.0,0|19315|1289431,,
2068750.0,0|19315|1289466,,
2068212.0,0|19315|1289761,,
2069270.0,0|19315|1290931,,
31002.0,0|19323|1247440,,
39024.0,0|19323|1275495,,
2071905.0,0|19323|1291020,,
25954.0,0|19350|1269908,,
2068118.0,0|19350|1289661,,
28254.0,0|19351|1224590,,
28234.0,0|19351|1247440,,
30277.0,0|19351|1263794,,
28726.0,0|19351|1269750,,
35472.0,0|19351|1269908,,
59065.0,0|19351|1270393,,
36665.0,0|19351|1271378,,
2071185.0,0|19351|1275496,,
38188.0,0|19351|1276547,,
2068717.0,0|19351|1290506,,
2068792.0,0|19351|1290588,,
2069140.0,0|19351|1290826,,
28737.0,0|19369|1269874,,
27061.0,0|19387|1211600,,
28251.0,0|19387|1224590,,
25481.0,0|19387|1247440,,
30238.0,0|19387|1263794,,
27134.0,0|19387|1271154,,
29585.0,0|19502|1271154,,
26159.0,0|19508|1263198,,
26183.0,0|19508|1267189,,
39932.0,0|19509|1276061,,
26445.0,0|19527|1247440,,
65673.0,0|19536|1271166,,
34651.0,0|19536|1273800,,
35381.0,0|19536|1274879,,
40447.0,0|19536|1278267,,
40697.0,0|19536|1278459,,
2078777.0,0|19536|1297035,,
36313.0,0|19549|1223971,,
28260.0,0|19549|1224590,,
26446.0,0|19549|1247440,,
30291.0,0|19549|1263794,,
27143.0,0|19690|1271155,,
30987.0,0|19704|1247440,,
49590.0,0|19711|1275496,,
30548.0,0|19719|1268750,,
2071125.0,0|19719|1293721,,
27604.0,0|19736|1247440,,
30280.0,0|19736|1263794,,
30846.0,0|19736|1271155,,
34747.0,0|19736|1273102,,
35394.0,0|19736|1274879,,
28511.0,0|19776|1211600,,
28512.0,0|19776|1223971,,
28256.0,0|19776|1224590,,
28240.0,0|19776|1247440,,
30281.0,0|19776|1263794,,
28131.0,0|19776|1271155,,
65613.0,0|19776|1272135,,
36014.0,0|19776|1275250,,
38185.0,0|19776|1276546,,
28257.0,0|19827|1224590,,
59390.0,0|19827|1247440,,
30282.0,0|19827|1263794,,
36773.0,0|19827|1269874,,
46210.0,0|19827|1274546,,
35464.0,0|19827|1274890,,
28241.0,0|19831|1247440,,
27611.0,0|19831|1263198,,
28242.0,0|19831|1271154,,
29958.0,0|19831|1271155,,
32998.0,0|19831|1273084,,
41527.0,0|19834|1247440,,
41528.0,0|19834|1275495,,
42230.0,0|19834|1279573,,
28237.0,0|19918|1247440,,
28126.0,0|19918|1271155,,
2071898.0,0|19918|1291020,,
32031.0,0|19938|1271154,,
31472.0,0|19995|1266203,,
35340.0,0|19995|1273117,,
31597.0,0|20005|1224590,,
28244.0,0|20005|1247440,,
35189.0,0|20005|1268749,,
2072769.0,0|20005|1270123,,
62589.0,0|20005|1272135,,
32074.0,0|20005|1273278,,
2068842.0,0|20005|1277694,,
43196.0,0|20005|1280478,,
65741.0,0|20005|1287327,,
2068955.0,0|20005|1290204,,
2068861.0,0|20005|1290501,,
2071510.0,0|20005|1293758,,
2072431.0,0|20005|1293865,,
2072905.0,0|20005|1294343,,
30275.0,0|20008|1263794,,
2069177.0,0|20008|1288736,,
67716.0,0|20008|1289407,,
2073694.0,0|20008|1294693,,
38169.0,0|20009|1276546,,
28259.0,0|20011|1224590,,
28504.0,0|20011|1244852,,
28243.0,0|20011|1247440,,
30286.0,0|20011|1263794,,
46250.0,0|20011|1270123,,
30677.0,0|20011|1271154,,
43180.0,0|20011|1274546,,
2068514.0,0|20011|1275496,,
2067977.0,0|20011|1284809,,
2073643.0,0|20011|1289429,,
2071814.0,0|20011|1289466,,
36515.0,0|20029|1224590,,
29478.0,0|20029|1244852,,
30515.0,0|20029|1247440,,
29479.0,0|20029|1263198,,
46765.0,0|20029|1268749,,
29586.0,0|20029|1271154,,
2069762.0,0|20029|1275496,,
38180.0,0|20029|1276546,,
2074064.0,0|20029|1289394,,
31593.0,0|20030|1224590,,
29481.0,0|20030|1244852,,
29186.0,0|20030|1247440,,
29483.0,0|20030|1263198,,
29052.0,0|20030|1271154,,
65607.0,0|20030|1272135,,
32070.0,0|20030|1273278,,
2068868.0,0|20030|1273420,,
38181.0,0|20030|1276546,,
38189.0,0|20030|1276547,,
2069084.0,0|20030|1278475,,
46351.0,0|20030|1281113,,
28721.0,0|20058|1269908,,
30287.0,0|20059|1263794,,
28719.0,0|20059|1269908,,
30519.0,0|20069|1247440,,
29768.0,0|20069|1271154,,
29201.0,0|20197|1247440,,
29053.0,0|20197|1271154,,
34748.0,0|20199|1244852,,
34600.0,0|20199|1247440,,
29051.0,0|20199|1271155,,
35108.0,0|20199|1274686,,
2068660.0,0|20199|1275496,,
30547.0,0|20203|1268750,,
28765.0,0|20210|1269874,,
38119.0,0|20243|1244852,,
29202.0,0|20243|1247440,,
31214.0,0|20243|1263198,,
65608.0,0|20243|1272135,,
2068895.0,0|20243|1274546,,
38174.0,0|20243|1276546,,
38389.0,0|20243|1276564,,
2068787.0,0|20243|1286657,,
31221.0,0|20330|1211600,,
31590.0,0|20330|1224590,,
30520.0,0|20330|1247440,,
30530.0,0|20330|1263198,,
29987.0,0|20330|1271154,,
39737.0,0|20330|1277488,,
30516.0,0|20333|1247440,,
30676.0,0|20342|1271154,,
29588.0,0|20342|1271155,,
40865.0,0|20342|1278743,,
47056.0,0|20343|1270394,,
30675.0,0|20343|1271154,,
29589.0,0|20343|1271155,,
40866.0,0|20343|1278743,,
37565.0,0|20359|1244852,,
30043.0,0|20359|1247440,,
31215.0,0|20359|1263198,,
29957.0,0|20359|1271155,,
33469.0,0|20359|1272135,,
35558.0,0|20359|1273278,,
34911.0,0|20359|1274396,,
38183.0,0|20359|1276546,,
31654.0,0|20363|1224590,,
30533.0,0|20363|1244852,,
30518.0,0|20363|1247440,,
32884.0,0|20363|1269908,,
29804.0,0|20363|1271154,,
38242.0,0|20382|1224590,,
51079.0,0|20382|1270394,,
29970.0,0|20382|1271154,,
36939.0,0|20382|1273278,,
30042.0,0|20404|1247440,,
30529.0,0|20404|1269015,,
29959.0,0|20404|1271155,,
65593.0,0|20404|1284842,,
2071930.0,0|20404|1291020,,
40416.0,0|20420|1263198,,
30634.0,0|20420|1267189,,
42647.0,0|20421|1223971,,
42646.0,0|20421|1229622,,
42645.0,0|20421|1244852,,
31713.0,0|20421|1247440,,
30674.0,0|20421|1269908,,
31319.0,0|20421|1271154,,
33096.0,0|20421|1273089,,
31594.0,0|20428|1224590,,
30521.0,0|20428|1247440,,
31476.0,0|20428|1266203,,
33000.0,0|20428|1273087,,
49589.0,0|20428|1278330,,
30718.0,0|20438|1269908,,
30986.0,0|20439|1247440,,
30527.0,0|20501|1263198,,
30526.0,0|20501|1267189,,
31284.0,0|20502|1267189,,
31719.0,0|20506|1266204,,
32618.0,0|20506|1273074,,
35093.0,0|20506|1273111,,
35165.0,0|20506|1273115,,
40415.0,0|20559|1244852,,
31710.0,0|20559|1247440,,
31842.0,0|20559|1263198,,
31320.0,0|20559|1271154,,
39433.0,0|20559|1277357,,
30996.0,0|20590|1247440,,
35113.0,0|20590|1269908,,
30997.0,0|20590|1271154,,
31652.0,0|20619|1247440,,
31465.0,0|20619|1271154,,
31653.0,0|20654|1247440,,
2071924.0,0|20654|1291020,,
33992.0,0|20667|1274012,,
40703.0,0|20667|1278459,,
2068219.0,0|20667|1289786,,
2072138.0,0|20667|1294321,,
33993.0,0|20670|1274012,,
40699.0,0|20670|1278459,,
2068218.0,0|20670|1289786,,
2072141.0,0|20670|1294321,,
31814.0,0|20694|1247440,,
31964.0,0|20739|1269874,,
35175.0,0|20745|1224590,,
34598.0,0|20745|1247440,,
34333.0,0|20745|1263198,,
34123.0,0|20745|1269662,,
35105.0,0|20745|1274686,,
65742.0,0|20745|1287327,,
32254.0,0|20799|1247440,,
33910.0,0|20844|1244852,,
33631.0,0|20844|1271154,,
2069380.0,0|20844|1275496,,
2068991.0,0|20844|1290808,,
32804.0,0|20855|1211600,,
32803.0,0|20855|1244852,,
32255.0,0|20855|1247440,,
32802.0,0|20855|1271155,,
36490.0,0|20855|1274546,,
35462.0,0|20855|1274890,,
37762.0,0|20855|1275234,,
38241.0,0|20870|1224590,,
39011.0,0|20877|1244852,,
33022.0,0|20877|1247440,,
32885.0,0|20877|1271154,,
32359.0,0|20877|1273071,,
39736.0,0|20877|1277488,,
2069471.0,0|20877|1290961,,
32509.0,0|20903,,
32978.0,0|20903|1271166,,
33889.0,0|20911|1269874,,
2069311.0,0|20911|1275496,,
33888.0,0|20912|1269874,,
2069313.0,0|20912|1275496,,
67277.0,0|20912|1288378,,
2067957.0,0|20912|1289433,,
32882.0,0|20917|1269908,,
51272.0,0|20956|1270393,,
55890.0,0|20956|1284545,,
32693.0,0|20961|1247440,,
2069312.0,0|20970|1275496,,
37077.0,0|20979|1211600,,
37078.0,0|20979|1226571,,
2071343.0,0|20979|1275496,,
33894.0,0|20991|1269874,,
32805.0,0|21006|1263198,,
33202.0,0|21045|1211449,,
33891.0,0|21082|1269874,,
34601.0,0|21090|1247440,,
35109.0,0|21090|1274686,,
35563.0,0|21091|1269874,,
50546.0,0|21091|1272135,,
38777.0,0|21091|1276936,,
60217.0,0|21091|1285733,,
35180.0,0|21096|1224590,,
50545.0,0|21096|1278267,,
65013.0,0|21096|1287815,,
33892.0,0|21099|1269874,,
2072180.0,0|21100|1224590,,
40448.0,0|21100|1278267,,
33162.0,0|21116|1244852,,
33403.0,0|21116|1247440,,
33163.0,0|21116|1263198,,
39359.0,0|21116|1271378,,
32999.0,0|21116|1273086,,
34429.0,0|21116|1273094,,
34559.0,0|21116|1273096,,
34434.0,0|21116|1273097,,
34430.0,0|21116|1273098,,
34790.0,0|21116|1273103,,
34791.0,0|21116|1273104,,
34907.0,0|21116|1273107,,
36020.0,0|21116|1275250,,
39427.0,0|21116|1277357,,
2071895.0,0|21116|1291020,,
38171.0,0|21154|1276546,,
2071201.0,0|21188|1293721,,
33970.0,0|21191|1269874,,
33695.0,0|21191|1273800,,
33908.0,0|21192|1244852,,
33907.0,0|21199|1244852,,
33748.0,0|21199|1247440,,
33909.0,0|21199|1263198,,
2071935.0,0|21199|1291020,,
35176.0,0|21210|1224590,,
50776.0,0|21210|1278267,,
2074352.0,0|21210|1294693,,
33572.0,0|21219|1244852,,
33401.0,0|21219|1247440,,
33570.0,0|21219|1263198,,
2068765.0,0|21219|1270394,,
33404.0,0|21219|1271154,,
2071479.0,0|21219|1291020,,
33402.0,0|21221|1247440,,
2068319.0,0|21221|1270394,,
36024.0,0|21221|1275250,,
2074850.0,0|21221|1296232,,
33575.0,0|21243|1247440,,
2071881.0,0|21243|1291020,,
33896.0,0|21252|1269874,,
38238.0,0|21254|1224590,,
48762.0,0|21254|1270393,,
35559.0,0|21254|1273278,,
38190.0,0|21254|1276547,,
46350.0,0|21254|1281113,,
33749.0,0|21280|1247440,,
34441.0,0|21280|1273095,,
35553.0,0|21281|1273278,,
33895.0,0|21305|1269874,,
33969.0,0|21308|1269874,,
38245.0,0|21350|1224590,,
34596.0,0|21350|1247440,,
35102.0,0|21350|1274686,,
2071900.0,0|21350|1291020,,
35177.0,0|21387|1224590,,
34330.0,0|21387|1244852,,
33985.0,0|21387|1269908,,
33986.0,0|21387|1271154,,
34435.0,0|21403|1269908,,
34391.0,0|21403|1271154,,
35187.0,0|21410|1224590,,
51876.0,0|21410|1272135,,
60219.0,0|21410|1285733,,
35186.0,0|21413|1224590,,
65630.0,0|21413|1272135,,
39495.0,0|21413|1277357,,
35188.0,0|21432|1268749,,
46011.0,0|21432|1275495,,
61104.0,0|21432|1277151,,
35736.0,0|21438|1211600,,
35741.0,0|21438|1244852,,
59389.0,0|21438|1247440,,
35744.0,0|21438|1263198,,
35468.0,0|21438|1274890,,
35030.0,0|21511|1244852,,
35614.0,0|21511|1273278,,
2068000.0,0|21511|1273420,,
37058.0,0|21511|1275237,,
2068064.0,0|21511|1289648,,
41937.0,0|21533|1244852,,
59883.0,0|21533|1247440,,
36019.0,0|21533|1275250,,
36677.0,0|21533|1275818,,
42234.0,0|21533|1279573,,
2071888.0,0|21533|1291020,,
34792.0,0|21546|1269908,,
34558.0,0|21546|1271154,,
35181.0,0|21567|1224590,,
34599.0,0|21567|1247440,,
35106.0,0|21567|1274686,,
34734.0,0|21569|1211600,,
34652.0,0|21569|1247440,,
35126.0,0|21569|1274686,,
2071911.0,0|21569|1291020,,
35184.0,0|21603|1224590,,
39360.0,0|21603|1271378,,
65800.0,0|21603|1272135,,
34906.0,0|21603|1273106,,
35613.0,0|21603|1273121,,
38212.0,0|21603|1273552,,
35391.0,0|21603|1274879,,
2072246.0,0|21603|1275496,,
2071311.0,0|21603|1286657,,
35569.0,0|21662|1269874,,
38776.0,0|21662|1276936,,
36513.0,0|21710|1224590,,
35568.0,0|21710|1269874,,
36774.0,0|21713|1269874,,
2069186.0,0|21713|1288736,,
2068135.0,0|21713|1289697,,
59388.0,0|21738|1247440,,
65798.0,0|21738|1272135,,
35399.0,0|21738|1274879,,
35465.0,0|21738|1274890,,
39441.0,0|21738|1277358,,
50288.0,0|21738|1282499,,
35570.0,0|21763|1269874,,
2068857.0,0|21763|1274137,,
38773.0,0|21763|1276936,,
2072284.0,0|21763|1277694,,
2069514.0,0|21763|1289001,,
2068902.0,0|21763|1290702,,
35679.0,0|21780|1269874,,
36771.0,0|21789|1269874,,
36840.0,0|21789|1274137,,
35740.0,0|21803|1244852,,
59392.0,0|21803|1247440,,
35467.0,0|21803|1274890,,
35571.0,0|21814|1269874,,
35738.0,0|21842|1244852,,
35572.0,0|21850|1269874,,
36769.0,0|21856|1269874,,
36511.0,0|21856|1274137,,
36517.0,0|21872|1224590,,
36007.0,0|21872|1244852,,
59403.0,0|21872|1247440,,
36010.0,0|21872|1263198,,
2068009.0,0|21872|1270394,,
36011.0,0|21872|1271154,,
38541.0,0|21872|1273278,,
36021.0,0|21872|1275250,,
36679.0,0|21872|1275818,,
37340.0,0|21872|1276239,,
38177.0,0|21872|1276546,,
47880.0,0|21872|1281972,,
36792.0,0|21912|1269874,,
45998.0,0|21933|1223971,,
59409.0,0|21933|1247440,,
36027.0,0|21933|1275250,,
38967.0,0|21933|1277083,,
2071915.0,0|21933|1291020,,
59885.0,0|21934|1247440,,
44307.0,0|21934|1274546,,
36025.0,0|21934|1275250,,
40867.0,0|21934|1278743,,
2071312.0,0|21934|1286657,,
2068445.0,0|21934|1289431,,
2069286.0,0|21934|1290931,,
67444.0,0|21960|1269874,,
2068524.0,0|21975|1244852,,
2071293.0,0|21975|1293785,,
39437.0,0|21993|1277358,,
59407.0,0|22010|1247440,,
36202.0,0|22010|1274137,,
38962.0,0|22010|1277083,,
59884.0,0|22038|1247440,,
36023.0,0|22038|1275250,,
38387.0,0|22038|1276564,,
36518.0,0|22053|1224590,,
65739.0,0|22053|1287327,,
2071758.0,0|22053|1289466,,
59393.0,0|22056|1247440,,
36730.0,0|22056|1275823,,
38382.0,0|22056|1276564,,
2068021.0,0|22072|1224590,,
66777.0,0|22072|1270394,,
2068034.0,0|22072|1273278,,
2068963.0,0|22072|1277694,,
2068123.0,0|22072|1278266,,
66147.0,0|22072|1286657,,
2068214.0,0|22072|1289466,,
2068739.0,0|22072|1290510,,
38179.0,0|22079|1276546,,
36667.0,0|22195|1244852,,
36785.0,0|22195|1273278,,
38588.0,0|22195|1276061,,
38240.0,0|22198|1224590,,
46172.0,0|22198|1280982,,
38235.0,0|22205|1224590,,
37091.0,0|22211|1274137,,
49588.0,0|22227|1223970,,
59400.0,0|22227|1247440,,
38128.0,0|22227|1275237,,
36731.0,0|22227|1275823,,
38178.0,0|22227|1276546,,
38199.0,0|22227|1276554,,
38381.0,0|22227|1276564,,
39430.0,0|22227|1277357,,
40708.0,0|22227|1278459,,
43152.0,0|22227|1280458,,
43186.0,0|22227|1280478,,
50261.0,0|22227|1280968,,
55891.0,0|22227|1284578,,
58103.0,0|22227|1285106,,
2069171.0,0|22227|1288736,,
66562.0,0|22227|1288912,,
67241.0,0|22227|1289273,,
2071148.0,0|22227|1293721,,
2076271.0,0|22227|1296234,,
2078120.0,0|22227|1296905,,
38176.0,0|22236|1276546,,
36519.0,0|22246|1224590,,
36718.0,0|22246|1244852,,
59399.0,0|22246|1247440,,
36719.0,0|22246|1263198,,
65597.0,0|22246|1272135,,
36686.0,0|22246|1275818,,
36728.0,0|22246|1275823,,
59396.0,0|22254|1247440,,
65622.0,0|22254|1272135,,
36726.0,0|22254|1275823,,
38182.0,0|22254|1276546,,
36600.0,0|22256|1224590,,
36668.0,0|22261|1244852,,
59395.0,0|22261|1247440,,
36729.0,0|22261|1275823,,
38589.0,0|22261|1276061,,
39486.0,0|22261|1277357,,
43392.0,0|22261|1280657,,
2072921.0,0|22275|1294343,,
38397.0,0|22288|1269750,,
38386.0,0|22288|1276564,,
42232.0,0|22288|1279573,,
40280.0,0|22291|1247440,,
40279.0,0|22291|1269874,,
40869.0,0|22291|1278743,,
59397.0,0|22293|1247440,,
36725.0,0|22293|1275823,,
40705.0,0|22302|1278459,,
59405.0,0|22327|1247440,,
37343.0,0|22327|1276239,,
38391.0,0|22327|1276564,,
2071936.0,0|22327|1291020,,
36772.0,0|22331|1269874,,
59394.0,0|22333|1247440,,
36727.0,0|22333|1275823,,
38464.0,0|22450|1244852,,
51081.0,0|22450|1270394,,
39701.0,0|22450|1271154,,
2069261.0,0|22450|1274546,,
59401.0,0|22510|1247440,,
37344.0,0|22510|1276239,,
2071901.0,0|22510|1291020,,
37691.0,0|22571|1268749,,
2071262.0,0|22571|1275448,,
38120.0,0|22593|1244852,,
